date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:25:38	80183/80183	---M--	200	added ('OK')	image/png	etag:%22345381712d4d41:0%22	https://www.molpi.com.ar/img/products/deckmadera_antideslizanteamarillo_mosaico.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/deckmadera_antideslizanteamarillo_mosaico.png	(from https://www.molpi.com.ar/piscinas.html)
15:25:39	383093/383093	---M--	200	added ('OK')	image/png	etag:%2229564d9dc493d41:0%22	https://www.molpi.com.ar/pdf/deck_madera_con_diente.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/pdf/deck_madera_con_diente.png	(from https://www.molpi.com.ar/piscinas.html)
15:25:39	14254/14254	---M--	200	added ('OK')	image/jpeg	etag:%22c9b4d22312d4d41:0%22	https://www.molpi.com.ar/img/products/piscina_deck_travertino_molde.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/piscina_deck_travertino_molde.jpg	(from https://www.molpi.com.ar/piscinas.html)
15:25:40	168332/168332	---M--	200	added ('OK')	image/png	etag:%22193612412d4d41:0%22	https://www.molpi.com.ar/img/products/piscina_deck_travertino_mosaico.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/piscina_deck_travertino_mosaico.png	(from https://www.molpi.com.ar/piscinas.html)
15:25:40	16482/16482	---M--	200	added ('OK')	image/jpeg	etag:%223e09e3612d4d41:0%22	https://www.molpi.com.ar/img/products/simil_piedra_molde.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/simil_piedra_molde.jpg	(from https://www.molpi.com.ar/revestimientos.html)
15:25:40	4928/4928	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Apr%202025%2018:25:43%20GMT	https://www.molpi.com.ar/img/products/simil_piedra_mosaico.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/simil_piedra_mosaico.101.delayed	(from https://www.molpi.com.ar/revestimientos.html)
15:25:40	16400/16400	---M--	200	added ('OK')	image/jpeg	etag:%22f78e222112d4d41:0%22	https://www.molpi.com.ar/img/products/murete_quarzita_molde.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/murete_quarzita_molde.jpg	(from https://www.molpi.com.ar/revestimientos.html)
15:25:41	75220/75220	---M--	200	added ('OK')	image/png	etag:%2217a8482112d4d41:0%22	https://www.molpi.com.ar/img/products/murete_quarzita_mosaico.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/murete_quarzita_mosaico.png	(from https://www.molpi.com.ar/revestimientos.html)
15:25:41	28349/28349	---M--	200	added ('OK')	image/jpeg	etag:%22dbb1163c12d4d41:0%22	https://www.molpi.com.ar/img/products/trapezoide_molde.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/trapezoide_molde.jpg	(from https://www.molpi.com.ar/revestimientos.html)
15:25:41	54529/54529	---M--	200	added ('OK')	image/png	etag:%22b179853b12d4d41:0%22	https://www.molpi.com.ar/img/products/trapezoidegris_mosaico.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/trapezoidegris_mosaico.png	(from https://www.molpi.com.ar/revestimientos.html)
15:25:42	26206/26206	---M--	200	added ('OK')	image/jpeg	etag:%2247321a2212d4d41:0%22	https://www.molpi.com.ar/img/products/ondas_molde.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/ondas_molde.jpg	(from https://www.molpi.com.ar/revestimientos.html)
15:25:42	107666/107666	---M--	200	added ('OK')	image/png	etag:%22296ee32112d4d41:0%22	https://www.molpi.com.ar/img/products/ondasgris_mosaico.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/ondasgris_mosaico.png	(from https://www.molpi.com.ar/revestimientos.html)
15:25:42	30266/30266	---M--	200	added ('OK')	image/jpeg	etag:%2289b9552212d4d41:0%22	https://www.molpi.com.ar/img/products/piedra_encastrable_molde.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/piedra_encastrable_molde.jpg	(from https://www.molpi.com.ar/revestimientos.html)
15:25:43	66267/66267	---M--	200	added ('OK')	image/png	etag:%22afd1492212d4d41:0%22	https://www.molpi.com.ar/img/products/piedra_encastrablegris_mosaico.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/piedra_encastrablegris_mosaico.png	(from https://www.molpi.com.ar/revestimientos.html)
15:25:43	11803/11803	---M--	200	added ('OK')	image/jpeg	etag:%2293e51912d4d41:0%22	https://www.molpi.com.ar/img/products/3d_molde.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/3d_molde.jpg	(from https://www.molpi.com.ar/revestimientos.html)
15:25:43	33992/33992	---M--	200	added ('OK')	image/png	etag:%225da03e3312d4d41:0%22	https://www.molpi.com.ar/img/products/revestimiento_3dgris_mosaico.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/revestimiento_3dgris_mosaico.png	(from https://www.molpi.com.ar/revestimientos.html)
15:25:44	27505/27505	---M--	200	added ('OK')	image/jpeg	etag:%22b978a13212d4d41:0%22	https://www.molpi.com.ar/img/products/revestimiento_20x40_molde.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/revestimiento_20x40_molde.jpg	(from https://www.molpi.com.ar/revestimientos.html)
15:25:44	4952/4952	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Apr%202025%2018:25:47%20GMT	https://www.molpi.com.ar/img/products/revestimiento_20x40_yeso_mosaico.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/revestimiento_20x40_yeso_mosaico.10d.delayed	(from https://www.molpi.com.ar/revestimientos.html)
15:25:44	39321/39321	---M--	200	added ('OK')	image/png	etag:%225d7bc43c12d4d41:0%22	https://www.molpi.com.ar/img/products/trapezoide_mosaico.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/trapezoide_mosaico.png	(from https://www.molpi.com.ar/placas_antihumedad.html)
15:25:45	90482/90482	---M--	200	added ('OK')	image/png	etag:%22236f152212d4d41:0%22	https://www.molpi.com.ar/img/products/ondas_mosaico.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/ondas_mosaico.png	(from https://www.molpi.com.ar/placas_antihumedad.html)
15:25:45	67156/67156	---M--	200	added ('OK')	image/png	etag:%22614c722212d4d41:0%22	https://www.molpi.com.ar/img/products/piedra_encastrable_mosaico.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/piedra_encastrable_mosaico.png	(from https://www.molpi.com.ar/placas_antihumedad.html)
15:25:45	28512/28512	---M--	200	added ('OK')	image/png	etag:%228163433312d4d41:0%22	https://www.molpi.com.ar/img/products/revestimiento_3d_mosaico.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/revestimiento_3d_mosaico.png	(from https://www.molpi.com.ar/placas_antihumedad.html)
15:25:46	58680/58680	---M--	200	added ('OK')	image/png	etag:%2215c4b43f12d4d41:0%22	https://www.molpi.com.ar/img/products/travertino_viejo_yeso_mosaico.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/travertino_viejo_yeso_mosaico.png	(from https://www.molpi.com.ar/placas_antihumedad.html)
15:25:46	35499/35499	---M--	200	added ('OK')	image/jpeg	etag:%2281c2394412d4d41:0%22	https://www.molpi.com.ar/img/products/insumos/insumos_bidon_negro.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/insumos/insumos_bidon_negro.jpg	(from https://www.molpi.com.ar/insumos.html)
15:25:46	41111/41111	---M--	200	added ('OK')	image/png	etag:%22c1f0854412d4d41:0%22	https://www.molpi.com.ar/img/products/insumos/insumos_botella_negro.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/insumos/insumos_botella_negro.png	(from https://www.molpi.com.ar/insumos.html)
15:25:47	33569/33569	---M--	200	added ('OK')	image/jpeg	etag:%22d5792b4412d4d41:0%22	https://www.molpi.com.ar/img/products/insumos/insumos_bidon_natural.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/insumos/insumos_bidon_natural.jpg	(from https://www.molpi.com.ar/insumos.html)
15:25:47	40957/40957	---M--	200	added ('OK')	image/png	etag:%22a346754412d4d41:0%22	https://www.molpi.com.ar/img/products/insumos/insumos_botella_natural.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/insumos/insumos_botella_natural.png	(from https://www.molpi.com.ar/insumos.html)
15:25:47	38638/38638	---M--	200	added ('OK')	image/jpeg	etag:%22bd165b4412d4d41:0%22	https://www.molpi.com.ar/img/products/insumos/insumos_bidon_rojo.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/insumos/insumos_bidon_rojo.jpg	(from https://www.molpi.com.ar/insumos.html)
15:25:48	41101/41101	---M--	200	added ('OK')	image/png	etag:%22912ae54412d4d41:0%22	https://www.molpi.com.ar/img/products/insumos/insumos_botella_rojo.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/insumos/insumos_botella_rojo.png	(from https://www.molpi.com.ar/insumos.html)
15:25:48	37384/37384	---M--	200	added ('OK')	image/jpeg	etag:%22133b624412d4d41:0%22	https://www.molpi.com.ar/img/products/insumos/insumos_bidon_terracota.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/insumos/insumos_bidon_terracota.jpg	(from https://www.molpi.com.ar/insumos.html)
15:25:48	42908/42908	---M--	200	added ('OK')	image/png	etag:%22c9a4db4412d4d41:0%22	https://www.molpi.com.ar/img/products/insumos/insumos_botella_terracota.png	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/insumos/insumos_botella_terracota.png	(from https://www.molpi.com.ar/insumos.html)
15:25:48	44330/44330	---M--	200	added ('OK')	image/jpeg	etag:%22a7d9d04512d4d41:0%22	https://www.molpi.com.ar/img/products/insumos/insumos_pigmento_rojo.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/insumos/insumos_pigmento_rojo.jpg	(from https://www.molpi.com.ar/insumos.html)
15:25:49	88134/88134	---M--	200	added ('OK')	image/jpeg	etag:%223fe084512d4d41:0%22	https://www.molpi.com.ar/img/products/insumos/insumos_pigmento_amarillo.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/insumos/insumos_pigmento_amarillo.jpg	(from https://www.molpi.com.ar/insumos.html)
15:25:49	47671/47671	---M--	200	added ('OK')	image/jpeg	etag:%2269189a4512d4d41:0%22	https://www.molpi.com.ar/img/products/insumos/insumos_pigmento_negro.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/insumos/insumos_pigmento_negro.jpg	(from https://www.molpi.com.ar/insumos.html)
15:25:49	75644/75644	---M--	200	added ('OK')	image/jpeg	etag:%222b57634512d4d41:0%22	https://www.molpi.com.ar/img/products/insumos/insumos_pigmento_gris.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/insumos/insumos_pigmento_gris.jpg	(from https://www.molpi.com.ar/insumos.html)
15:25:50	69790/69790	---M--	200	added ('OK')	image/jpeg	etag:%22cd37374612d4d41:0%22	https://www.molpi.com.ar/img/products/insumos/insumos_pigmento_verde_concentrado.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/insumos/insumos_pigmento_verde_concentrado.jpg	(from https://www.molpi.com.ar/insumos.html)
15:25:50	54481/54481	---M--	200	added ('OK')	image/jpeg	etag:%221d15fe4512d4d41:0%22	https://www.molpi.com.ar/img/products/insumos/insumos_pigmento_terracota.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/insumos/insumos_pigmento_terracota.jpg	(from https://www.molpi.com.ar/insumos.html)
15:25:50	41711/41711	---M--	200	added ('OK')	image/jpeg	etag:%22b3ae204512d4d41:0%22	https://www.molpi.com.ar/img/products/insumos/insumos_pigmento_azul_concentrado.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/insumos/insumos_pigmento_azul_concentrado.jpg	(from https://www.molpi.com.ar/insumos.html)
15:25:51	84325/84325	---M--	200	added ('OK')	image/jpeg	etag:%22972a564612d4d41:0%22	https://www.molpi.com.ar/img/products/insumos/insumos_pigmento_verde_extra.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/insumos/insumos_pigmento_verde_extra.jpg	(from https://www.molpi.com.ar/insumos.html)
15:25:51	84185/84185	---M--	200	added ('OK')	image/jpeg	etag:%22b403d4512d4d41:0%22	https://www.molpi.com.ar/img/products/insumos/insumos_pigmento_azul_extra.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/insumos/insumos_pigmento_azul_extra.jpg	(from https://www.molpi.com.ar/insumos.html)
15:25:51	79729/79729	---M--	200	added ('OK')	image/jpeg	etag:%22f549824512d4d41:0%22	https://www.molpi.com.ar/img/products/insumos/insumos_pigmento_habano_concentrado.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/insumos/insumos_pigmento_habano_concentrado.jpg	(from https://www.molpi.com.ar/insumos.html)
15:25:52	87248/87248	---M--	200	added ('OK')	image/jpeg	etag:%22df53c74512d4d41:0%22	https://www.molpi.com.ar/img/products/insumos/insumos_pigmento_marron_concentrado.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/insumos/insumos_pigmento_marron_concentrado.jpg	(from https://www.molpi.com.ar/insumos.html)
15:25:52	38683/38683	---M--	200	added ('OK')	image/jpeg	etag:%22a946e64512d4d41:0%22	https://www.molpi.com.ar/img/products/insumos/insumos_pigmento_siena_concentrado.jpg	C:/Mis%20lugares%20Web/Molpi/www.molpi.com.ar/img/products/insumos/insumos_pigmento_siena_concentrado.jpg	(from https://www.molpi.com.ar/insumos.html)
15:25:52	1341/1341	---M-Z	200	added ('OK')	text/plain	date:Sat,%2012%20Apr%202025%2012:32:57%20GMT	https://www.facebook.com/robots.txt		(from https://www.molpi.com.ar/)
15:25:53	0/0	---M--	301	error ('Moved%20Permanently')	text/plain	date:Sat,%2012%20Apr%202025%2018:25:56%20GMT	http://www.instagram.com/robots.txt		(from https://www.molpi.com.ar/)
15:25:54	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Apr%202025%2018:25:57%20GMT	https://www.seonet.com.ar/robots.txt		(from https://www.molpi.com.ar/)
15:25:54	27760/27760	---M--	200	added ('OK')	text/css	date:Sat,%2026%20Oct%202024%2017:58:33%20GMT	https://www.seonet.com.ar/blog/wp-content/plugins/metronet-profile-picture/dist/blocks.style.build.css?ver=2.6.3	C:/Mis%20lugares%20Web/Molpi/www.seonet.com.ar/blog/wp-content/plugins/metronet-profile-picture/dist/blocks.style.build6fca.css	(from https://www.seonet.com.ar/blog/marketing-para-pymes/)
15:25:55	1621/1621	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Apr%202025%2018:25:58%20GMT	http://fonts.googleapis.com/	C:/Mis%20lugares%20Web/Molpi/fonts.googleapis.com/index.html	(from https://www.seonet.com.ar/blog/marketing-para-pymes/)
15:25:55	328/328	---M--	200	added ('OK')	text/css	date:Fri,%2028%20Aug%202020%2019:37:48%20GMT	https://www.seonet.com.ar/blog/wp-content/themes/flatsome/assets/css/fl-icons.css?ver=3.12	C:/Mis%20lugares%20Web/Molpi/www.seonet.com.ar/blog/wp-content/themes/flatsome/assets/css/fl-iconsae34.css	(from https://www.seonet.com.ar/blog/marketing-para-pymes/)
15:25:58	434/434	---MC-	200	added ('OK')	text/css	date:Sat,%2012%20Apr%202025%2018:25:59%20GMT	http://fonts.googleapis.com/css?family=Nunito%3Aregular%2C700%2Cregular%2C700%7Cinherit&display=swap&ver=3.9	C:/Mis%20lugares%20Web/Molpi/fonts.googleapis.com/css2791.css	(from https://www.seonet.com.ar/blog/marketing-para-pymes/)
15:25:58	145963/145963	---M--	200	added ('OK')	text/css	date:Fri,%2028%20Aug%202020%2019:37:47%20GMT	https://www.seonet.com.ar/blog/wp-content/themes/flatsome/assets/css/flatsome.css?ver=3.12.2	C:/Mis%20lugares%20Web/Molpi/www.seonet.com.ar/blog/wp-content/themes/flatsome/assets/css/flatsomee56c.css	(from https://www.seonet.com.ar/blog/marketing-para-pymes/)
15:25:58	87553/87553	---M--	200	added ('OK')	application/javascript	date:Wed,%2024%20Jan%202024%2004:00:28%20GMT	https://www.seonet.com.ar/blog/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	C:/Mis%20lugares%20Web/Molpi/www.seonet.com.ar/blog/wp-includes/js/jquery/jquery.minf43b.js	(from https://www.seonet.com.ar/blog/marketing-para-pymes/)
15:25:58	1108/1108	---M--	200	added ('OK')	image/png	date:Fri,%2010%20May%202024%2002:48:14%20GMT	https://www.seonet.com.ar/blog/wp-content/uploads/2024/05/cropped-android-chrome-512x512-1-32x32.png	C:/Mis%20lugares%20Web/Molpi/www.seonet.com.ar/blog/wp-content/uploads/2024/05/cropped-android-chrome-512x512-1-32x32.png	(from https://www.seonet.com.ar/blog/marketing-para-pymes/)
15:25:58	6636/6636	---M--	200	added ('OK')	image/png	date:Fri,%2010%20May%202024%2002:48:14%20GMT	https://www.seonet.com.ar/blog/wp-content/uploads/2024/05/cropped-android-chrome-512x512-1-192x192.png	C:/Mis%20lugares%20Web/Molpi/www.seonet.com.ar/blog/wp-content/uploads/2024/05/cropped-android-chrome-512x512-1-192x192.png	(from https://www.seonet.com.ar/blog/marketing-para-pymes/)
15:25:59	6148/6148	---M--	200	added ('OK')	image/png	date:Fri,%2010%20May%202024%2002:48:14%20GMT	https://www.seonet.com.ar/blog/wp-content/uploads/2024/05/cropped-android-chrome-512x512-1-180x180.png	C:/Mis%20lugares%20Web/Molpi/www.seonet.com.ar/blog/wp-content/uploads/2024/05/cropped-android-chrome-512x512-1-180x180.png	(from https://www.seonet.com.ar/blog/marketing-para-pymes/)
15:25:59	5316/5316	---M--	200	added ('OK')	image/png	date:Fri,%2010%20May%202024%2002:46:10%20GMT	https://www.seonet.com.ar/blog/wp-content/uploads/2024/05/logo-seonet.png	C:/Mis%20lugares%20Web/Molpi/www.seonet.com.ar/blog/wp-content/uploads/2024/05/logo-seonet.png	(from https://www.seonet.com.ar/blog/marketing-para-pymes/)
15:25:59	5338/5338	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Oct%202020%2001:34:16%20GMT	https://www.seonet.com.ar/blog/wp-content/uploads/2020/10/perfil-pablo-suarez-SEOnet-96x96.jpg	C:/Mis%20lugares%20Web/Molpi/www.seonet.com.ar/blog/wp-content/uploads/2020/10/perfil-pablo-suarez-SEOnet-96x96.jpg	(from https://www.seonet.com.ar/blog/marketing-para-pymes/)
15:25:59	331/331	---M--	200	added ('OK')	application/javascript	date:Sat,%2026%20Oct%202024%2017:58:33%20GMT	https://www.seonet.com.ar/blog/wp-content/plugins/metronet-profile-picture/js/mpp-frontend.js?ver=2.6.3	C:/Mis%20lugares%20Web/Molpi/www.seonet.com.ar/blog/wp-content/plugins/metronet-profile-picture/js/mpp-frontend6fca.js	(from https://www.seonet.com.ar/blog/marketing-para-pymes/)
15:26:00	1499/1499	---M--	200	added ('OK')	application/javascript	date:Fri,%2019%20May%202023%2014:31:36%20GMT	https://www.seonet.com.ar/blog/wp-includes/js/hoverIntent.min.js?ver=1.10.2	C:/Mis%20lugares%20Web/Molpi/www.seonet.com.ar/blog/wp-includes/js/hoverIntent.min3e5a.js	(from https://www.seonet.com.ar/blog/marketing-para-pymes/)
15:26:01	51/51	---MCZ	200	added ('OK')	text/plain	date:Sat,%2012%20Apr%202025%2018:26:03%20GMT	http://fonts.googleapis.com/robots.txt		(from https://www.seonet.com.ar/blog/marketing-para-pymes/)
15:26:01	173251/173251	---M--	200	added ('OK')	application/javascript	date:Fri,%2028%20Aug%202020%2019:37:47%20GMT	https://www.seonet.com.ar/blog/wp-content/themes/flatsome/assets/js/flatsome.js?ver=3.12.2	C:/Mis%20lugares%20Web/Molpi/www.seonet.com.ar/blog/wp-content/themes/flatsome/assets/js/flatsomee56c.js	(from https://www.seonet.com.ar/blog/marketing-para-pymes/)
15:26:02	11520/11520	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2028%20Aug%202020%2019:37:48%20GMT	https://www.seonet.com.ar/blog/wp-content/themes/flatsome/assets/css/icons/fl-icons.eot	C:/Mis%20lugares%20Web/Molpi/www.seonet.com.ar/blog/wp-content/themes/flatsome/assets/css/icons/fl-icons.eot	(from https://www.seonet.com.ar/blog/wp-content/themes/flatsome/assets/css/fl-icons.css?ver=3.12)
15:26:02	6536/6536	---M--	200	added ('OK')	font/woff2	date:Fri,%2028%20Aug%202020%2019:37:48%20GMT	https://www.seonet.com.ar/blog/wp-content/themes/flatsome/assets/css/icons/fl-icons.woff2	C:/Mis%20lugares%20Web/Molpi/www.seonet.com.ar/blog/wp-content/themes/flatsome/assets/css/icons/fl-icons.woff2	(from https://www.seonet.com.ar/blog/wp-content/themes/flatsome/assets/css/fl-icons.css?ver=3.12)
15:26:02	11352/11352	---M--	200	added ('OK')	font/ttf	date:Fri,%2028%20Aug%202020%2019:37:48%20GMT	https://www.seonet.com.ar/blog/wp-content/themes/flatsome/assets/css/icons/fl-icons.ttf	C:/Mis%20lugares%20Web/Molpi/www.seonet.com.ar/blog/wp-content/themes/flatsome/assets/css/icons/fl-icons.ttf	(from https://www.seonet.com.ar/blog/wp-content/themes/flatsome/assets/css/fl-icons.css?ver=3.12)
15:26:02	11428/11428	---M--	200	added ('OK')	font/woff	date:Fri,%2028%20Aug%202020%2019:37:48%20GMT	https://www.seonet.com.ar/blog/wp-content/themes/flatsome/assets/css/icons/fl-icons.woff	C:/Mis%20lugares%20Web/Molpi/www.seonet.com.ar/blog/wp-content/themes/flatsome/assets/css/icons/fl-icons.woff	(from https://www.seonet.com.ar/blog/wp-content/themes/flatsome/assets/css/fl-icons.css?ver=3.12)
15:26:03	31914/31914	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Aug%202020%2019:37:48%20GMT	https://www.seonet.com.ar/blog/wp-content/themes/flatsome/assets/css/icons/fl-icons.svg	C:/Mis%20lugares%20Web/Molpi/www.seonet.com.ar/blog/wp-content/themes/flatsome/assets/css/icons/fl-icons.svg	(from https://www.seonet.com.ar/blog/wp-content/themes/flatsome/assets/css/fl-icons.css?ver=3.12)
15:26:03	3790/3790	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2019:37:46%20GMT	https://www.seonet.com.ar/blog/wp-content/themes/flatsome/assets/img/shadow@2x.png	C:/Mis%20lugares%20Web/Molpi/www.seonet.com.ar/blog/wp-content/themes/flatsome/assets/img/shadow@2x.png	(from https://www.seonet.com.ar/blog/wp-content/themes/flatsome/assets/css/flatsome.css?ver=3.12.2)
15:26:03	1020/1020	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2019:37:46%20GMT	https://www.seonet.com.ar/blog/wp-content/themes/flatsome/assets/img/underline.png	C:/Mis%20lugares%20Web/Molpi/www.seonet.com.ar/blog/wp-content/themes/flatsome/assets/img/underline.png	(from https://www.seonet.com.ar/blog/wp-content/themes/flatsome/assets/css/flatsome.css?ver=3.12.2)
